Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Year
9.0,0.8809169395653469,2.0,0.05514735624468929,4.0,0.385910091070228,6.0,2.0,3.0,1.0,2.0
60.0,0.9404584697826734,1.0,0.1103413162888324,5.0,0.4103499853988821,2.0,1.0,2.0,2.0,2.0
16.0,0.657636201250372,1.0,0.12678098280747446,1.0,0.8938744915075825,5.0,1.0,2.0,4.0,3.0
18.0,0.3655849955343852,2.0,0.024269865290543115,7.0,0.1863926070805235,2.0,1.0,2.0,2.0,2.0
17.0,0.9404584697826734,1.0,0.24841048008335817,3.0,0.638540838987022,7.0,2.0,3.0,1.0,2.0
4.0,0.8124441798154212,2.0,0.0693599541263688,6.0,0.8825594740881093,6.0,2.0,3.0,1.0,2.0
10.0,0.7707651086632927,1.0,0.05680619534906334,7.0,0.9412016380416846,9.0,2.0,3.0,1.0,2.0
42.0,0.1753498064900268,1.0,0.14544491625484737,12.0,0.3880213108408207,1.0,1.0,1.0,1.0,1.0
17.0,0.919618934206609,2.0,0.07571288603891053,4.0,0.06614815720310496,6.0,2.0,3.0,1.0,2.0
64.0,0.7261089610002978,1.0,0.22212471490771463,10.0,0.01385068828990349,8.0,2.0,1.0,1.0,1.0
29.0,0.23012801428996726,1.0,0.33460987986262786,10.0,0.1355136537429796,8.0,2.0,1.0,1.0,1.0
71.0,0.33581423042572195,1.0,0.5672750367759611,11.0,0.3446373150242107,3.0,2.0,2.0,3.0,1.0
34.0,0.2435248585888657,1.0,0.43231830297121093,10.0,0.2693184673580127,2.0,1.0,2.0,2.0,2.0
33.0,0.38374516225066985,2.0,0.3988786252087903,12.0,0.7945291648839722,8.0,2.0,1.0,1.0,1.0
32.0,0.782673414706758,1.0,0.5266455568521957,4.0,0.34802188809431645,1.0,1.0,1.0,1.0,1.0
20.0,0.657636201250372,2.0,0.29592028424567685,1.0,0.1351002383717377,7.0,2.0,3.0,1.0,2.0
12.0,0.3420660910985413,2.0,0.20754031700222322,4.0,0.6785402617335262,9.0,2.0,3.0,1.0,2.0
67.0,0.12086930634117293,1.0,0.4821084944333012,5.0,0.5475393720840209,10.0,2.0,1.0,3.0,3.0
27.0,0.6635903542721047,2.0,0.3681338459396185,4.0,0.33474081318039517,7.0,2.0,3.0,1.0,2.0
18.0,0.8124441798154212,1.0,0.027925121632006496,7.0,0.4644683495303873,2.0,1.0,2.0,2.0,2.0
27.0,0.45221792200059546,2.0,0.11975406149479863,12.0,0.39777265040849175,2.0,1.0,2.0,2.0,2.0
18.0,0.44924084548972903,1.0,0.09494549852370912,7.0,0.48974611033012105,3.0,2.0,2.0,3.0,1.0
47.0,0.28252456088121464,1.0,0.22350415904658472,5.0,0.9098363995680785,5.0,1.0,2.0,4.0,3.0
38.0,0.9493896993152724,1.0,0.10084800195900366,4.0,0.3866138309937589,7.0,2.0,3.0,1.0,2.0
8.0,0.9493896993152724,2.0,0.04830280766509441,8.0,0.21888603657749803,2.0,1.0,2.0,2.0,2.0
55.0,0.045549270616254856,1.0,0.2765365796383841,10.0,0.29701984393781966,7.0,2.0,3.0,1.0,2.0
8.0,0.3477225364691872,1.0,0.08461990135745658,16.0,0.5359561015694504,5.0,1.0,2.0,4.0,3.0
39.0,0.42264562865932326,1.0,0.1522456596644199,8.0,0.12012135905846563,5.0,1.0,2.0,4.0,3.0
50.0,0.3537759253746155,1.0,0.28578138860566316,5.0,0.6863034723495576,5.0,1.0,2.0,4.0,3.0
28.0,0.6635903542721047,1.0,0.12812350289489122,8.0,0.6323302704941969,8.0,2.0,1.0,1.0,1.0
35.0,0.6397737421851741,2.0,0.2498756133909141,12.0,0.7819739013507733,9.0,2.0,3.0,1.0,2.0
37.0,0.8958023221196785,1.0,0.2800357623585413,5.0,0.9485624690150698,2.0,1.0,2.0,2.0,2.0
32.0,0.5415302173265852,2.0,0.21324587061149813,8.0,0.7039631848094045,4.0,3.0,2.0,1.0,3.0
38.0,0.791604644239357,2.0,0.13244811812090573,4.0,0.3890043395880447,8.0,2.0,1.0,1.0,1.0
29.0,0.15183090205418281,1.0,0.12623903083505894,5.0,0.12040064788215879,5.0,1.0,2.0,4.0,3.0
16.0,0.7231318844894312,2.0,0.1563268710999067,14.0,0.13806036034200572,5.0,1.0,2.0,4.0,3.0
10.0,0.4224471568919321,1.0,0.1123518529038893,7.0,0.8309878165556304,2.0,1.0,2.0,2.0,2.0
28.0,0.43137838642453114,2.0,0.16573944697185894,3.0,0.5035967986200246,8.0,2.0,1.0,1.0,1.0
11.0,0.33581423042572195,2.0,0.1321097897871951,1.0,0.701148225115281,5.0,1.0,2.0,4.0,3.0
33.0,0.1744566835367669,1.0,0.20172775250623268,7.0,0.3299377245346319,9.0,2.0,3.0,1.0,2.0
12.0,0.7231318844894312,2.0,0.3566806474165214,4.0,0.6405289679386618,9.0,2.0,3.0,1.0,2.0
17.0,0.35397439714200657,2.0,0.42771360620723564,13.0,0.5410384790389069,9.0,2.0,3.0,1.0,2.0
67.0,0.9851146174456684,1.0,0.1627050194128003,5.0,0.8574158398359243,2.0,1.0,2.0,2.0,2.0
11.0,0.11372432271509375,1.0,0.6601102794231674,12.0,0.9987266467004869,10.0,2.0,1.0,3.0,3.0
57.0,0.03899970229234889,1.0,0.02303887474234906,5.0,0.9618325082003953,7.0,2.0,3.0,1.0,2.0
33.0,0.791604644239357,1.0,0.12573015441377852,7.0,0.39733716358005833,4.0,3.0,2.0,1.0,3.0
38.0,0.9493896993152724,1.0,0.10067188226923982,4.0,0.38194486889554424,2.0,1.0,2.0,2.0,2.0
41.0,0.45221792200059546,1.0,0.7363860902218277,10.0,0.8287424702374889,3.0,2.0,2.0,3.0,1.0
7.0,0.4551949985114618,2.0,0.10523303864001463,7.0,0.24319180435860346,5.0,1.0,2.0,4.0,3.0
60.0,0.7767192616850254,1.0,0.04710714942862208,10.0,0.8699931748263146,4.0,3.0,2.0,1.0,3.0
67.0,0.5607819787635209,1.0,0.3870366142379413,5.0,0.6237181576784901,5.0,1.0,2.0,4.0,3.0
6.0,0.3477225364691872,2.0,0.2712392451811326,6.0,0.07517368539005359,7.0,2.0,3.0,1.0,2.0
71.0,0.5534385233700505,1.0,0.09555056590134384,11.0,0.35551684561525043,1.0,1.0,1.0,1.0,1.0
8.0,0.9791604644239358,1.0,0.24303240716823024,7.0,0.6814893479751986,3.0,2.0,2.0,3.0,1.0
31.0,0.18309020541827925,1.0,0.1777205211926075,2.0,0.2633871876888807,2.0,1.0,2.0,2.0,2.0
28.0,0.34008137342463035,1.0,0.1303791920590205,4.0,0.9071555664215036,5.0,1.0,2.0,4.0,3.0
15.0,0.23489133670735335,1.0,0.2907859076071009,12.0,0.08591908943354457,1.0,1.0,1.0,1.0,1.0
25.0,0.9345043167609408,2.0,0.3052162936611899,12.0,0.2628286100414944,8.0,2.0,1.0,1.0,1.0
42.0,0.520690681750521,1.0,0.18462039889157775,8.0,0.5016197053969806,9.0,2.0,3.0,1.0,2.0
11.0,0.6308425126525752,2.0,0.19265693269894119,8.0,0.4927283037575807,9.0,2.0,3.0,1.0,2.0
9.0,0.5236677582613873,1.0,0.5415465159735978,1.0,0.8389072251764019,10.0,2.0,1.0,3.0,3.0
6.0,0.5415302173265852,2.0,0.23717884434178277,8.0,0.9694615922688778,9.0,2.0,3.0,1.0,2.0
16.0,0.657636201250372,1.0,0.34860285152814585,8.0,0.18793421347513392,4.0,3.0,2.0,1.0,3.0
37.0,0.1947008038106579,1.0,0.5627063003989595,5.0,0.946864664615719,1.0,1.0,1.0,1.0,1.0
6.0,0.711223578445966,2.0,0.23416780848079174,4.0,0.29772358386135056,4.0,3.0,2.0,1.0,3.0
12.0,0.21911283119976177,1.0,0.2427287635719211,6.0,0.5009270012020456,8.0,2.0,1.0,1.0,1.0
47.0,0.05686216135754685,1.0,0.09499949760137444,10.0,0.27412155600377597,4.0,3.0,2.0,1.0,3.0
35.0,0.1705864840726406,2.0,0.055491857572910405,16.0,0.6496996584017549,10.0,2.0,1.0,3.0,3.0
33.0,0.4730574575766597,1.0,0.275285490682128,4.0,0.6217410644554462,5.0,1.0,2.0,4.0,3.0
18.0,0.2762727002083954,2.0,0.25494600948139934,6.0,0.20277896624085737,3.0,2.0,2.0,3.0,1.0
33.0,0.5415302173265852,2.0,0.23201023144437566,1.0,0.6567701648228511,6.0,2.0,3.0,1.0,2.0
4.0,0.8124441798154212,2.0,0.0691820364172563,6.0,0.8910484960848633,9.0,2.0,3.0,1.0,2.0
39.0,0.7261089610002978,2.0,0.03116413957304996,12.0,0.2927753329394427,3.0,2.0,2.0,3.0,1.0
12.0,0.1783268830008931,1.0,0.07276994708195068,12.0,0.5163192958865596,6.0,2.0,3.0,1.0,2.0
18.0,0.7767192616850254,1.0,0.16807934440175162,3.0,0.5226750266555291,1.0,1.0,1.0,1.0,1.0
15.0,0.8213754093480203,2.0,0.2790293856829212,4.0,0.22367808949466553,4.0,3.0,2.0,1.0,3.0
51.0,0.44924084548972903,2.0,0.17726150286265,2.0,0.10726473524438199,9.0,2.0,3.0,1.0,2.0
52.0,0.26049419470080376,1.0,0.07636816249109718,1.0,0.518441551385748,4.0,3.0,2.0,1.0,3.0
15.0,0.28818100625186066,1.0,0.2945968188530358,7.0,0.31085949649912736,1.0,1.0,1.0,1.0,1.0
12.0,0.7062617842611889,1.0,0.34895066667170765,8.0,0.6453320565844249,10.0,2.0,1.0,3.0,3.0
66.0,0.35397439714200657,1.0,0.07285859805648147,5.0,0.5926211722999817,4.0,3.0,2.0,1.0,3.0
39.0,0.20809764810955644,2.0,0.22993628591180865,4.0,0.9604250283533335,4.0,3.0,2.0,1.0,3.0
42.0,0.7022923489133672,1.0,0.052311257814164375,4.0,0.08846579603257068,1.0,1.0,1.0,1.0,1.0
67.0,0.26287585590949686,1.0,0.27532330142805467,5.0,0.09128075572669425,8.0,2.0,1.0,1.0,1.0
48.0,0.8898481690979458,1.0,0.032860986466566974,5.0,0.10981144184340813,4.0,3.0,2.0,1.0,3.0
8.0,0.6874069663590354,2.0,0.06569927909645734,4.0,0.2710162717573634,4.0,3.0,2.0,1.0,3.0
33.0,0.30038701994641254,2.0,0.0575408463506137,13.0,0.30224738368342063,8.0,2.0,1.0,1.0,1.0
49.0,0.8660315570110153,1.0,0.27238635381639026,15.0,0.6471639875313244,1.0,1.0,1.0,1.0,1.0
7.0,0.493896993152724,2.0,0.4599702672870293,4.0,0.9441838314691442,7.0,2.0,3.0,1.0,2.0
64.0,0.7261089610002978,1.0,0.22208062648806884,10.0,0.013001786090228118,9.0,2.0,3.0,1.0,2.0
26.0,0.20273891038999703,1.0,0.0762018303073427,12.0,0.5568772962804501,4.0,3.0,2.0,1.0,3.0
32.0,0.06162548377493299,2.0,0.16392853360770945,7.0,0.12999578944508963,2.0,1.0,2.0,2.0,2.0
15.0,0.4790116105983923,1.0,0.1390151682759535,13.0,0.12364005867612007,4.0,3.0,2.0,1.0,3.0
26.0,0.6306440408851841,1.0,0.011056802990317995,6.0,0.06839350352124632,5.0,1.0,2.0,4.0,3.0
6.0,0.8362607919023519,1.0,0.11061518788667961,8.0,0.9014925398474694,7.0,2.0,3.0,1.0,2.0
35.0,0.346035526446363,2.0,0.11113333970686036,12.0,0.20206419058873068,10.0,2.0,1.0,3.0,3.0
3.0,0.9702292348913368,1.0,0.11073185902232746,3.0,0.3632910919598775,9.0,2.0,3.0,1.0,2.0
29.0,0.23548675200952657,1.0,0.038753597716643495,5.0,0.6827627012747115,2.0,1.0,2.0,2.0,2.0
68.0,0.5008435050114122,1.0,0.13015931338123807,10.0,0.5139177515636779,5.0,1.0,2.0,4.0,3.0
18.0,0.6129800535873771,2.0,0.09747871382158779,4.0,0.5503764032353361,9.0,2.0,3.0,1.0,2.0
28.0,0.657636201250372,1.0,0.2587965294926096,7.0,0.8076871489789405,4.0,3.0,2.0,1.0,3.0
20.0,0.4909199166418577,1.0,0.05973523968047423,4.0,0.35509239451541275,6.0,2.0,3.0,1.0,2.0
4.0,0.7231318844894312,1.0,0.3016376471064616,12.0,0.6393897411866974,5.0,1.0,2.0,4.0,3.0
31.0,0.21762429294432872,1.0,0.022063794071316912,11.0,0.5074278942471596,4.0,3.0,2.0,1.0,3.0
42.0,0.04197677880321521,2.0,0.06452499081255215,13.0,0.27341781608024507,1.0,1.0,1.0,1.0,1.0
9.0,0.12235784459660615,2.0,0.13845542083806645,7.0,0.6672362800426489,3.0,2.0,2.0,3.0,1.0
6.0,0.3122953259898779,2.0,0.12831731952851844,6.0,0.024182676962152566,8.0,2.0,1.0,1.0,1.0
9.0,0.2944328669246799,2.0,0.3120204699330463,12.0,0.201639739488893,2.0,1.0,2.0,2.0,2.0
7.0,0.30038701994641254,2.0,0.0326708951812478,7.0,0.6617073800161631,4.0,3.0,2.0,1.0,3.0
15.0,0.8154212563262877,1.0,0.26251376516199826,8.0,0.7027008672384872,8.0,2.0,1.0,1.0,1.0
38.0,0.9315272402500745,2.0,0.11046930201541588,9.0,0.5257803109019417,7.0,2.0,3.0,1.0,2.0
15.0,0.2944328669246799,2.0,0.09734169489505731,4.0,0.5944641389754769,1.0,1.0,1.0,1.0,1.0
25.0,0.14081571896397738,1.0,0.10801196067101146,1.0,0.14004848929364547,7.0,2.0,3.0,1.0,2.0
6.0,0.48198868710925874,1.0,0.34671617196853105,3.0,0.09440811143029837,3.0,2.0,2.0,3.0,1.0
9.0,0.2509675498660315,2.0,0.13353649556250674,4.0,0.6050643807428233,2.0,1.0,2.0,2.0,2.0
25.0,0.5623697529026497,2.0,0.0854114701393136,12.0,0.08944882477979477,6.0,2.0,3.0,1.0,2.0
9.0,0.3420660910985413,2.0,0.023177014352172207,7.0,0.23159749811543714,4.0,3.0,2.0,1.0,3.0
8.0,0.8660315570110153,2.0,0.06860505693434424,4.0,0.48579192388403325,8.0,2.0,1.0,1.0,1.0
15.0,0.2238761536171479,2.0,0.09863978789480024,6.0,0.48962301951116816,1.0,1.0,1.0,1.0,1.0
38.0,0.0732360821673117,2.0,0.15499243902075877,4.0,0.23809839116055118,1.0,1.0,1.0,1.0,1.0
38.0,0.9315272402500745,2.0,0.10978580528009563,9.0,0.5363915883978839,8.0,2.0,1.0,1.0,1.0
28.0,0.33581423042572195,1.0,0.33101854044071655,8.0,0.474644140197896,7.0,2.0,3.0,1.0,2.0
28.0,0.33581423042572195,1.0,0.4813637819125189,8.0,0.4750685912977337,8.0,2.0,1.0,1.0,1.0
48.0,0.4504316760940756,1.0,0.041649637309325124,15.0,0.7668388240327608,10.0,2.0,1.0,3.0,3.0
7.0,0.9017564751414111,1.0,0.228785662312927,6.0,0.6217189929982546,9.0,2.0,3.0,1.0,2.0
16.0,0.5087823757070555,2.0,0.2930303622291011,8.0,0.7007127382868475,9.0,2.0,3.0,1.0,2.0
4.0,0.4611491515331944,2.0,0.1782682182062981,7.0,0.11063827258589196,4.0,3.0,2.0,1.0,3.0
27.0,0.8958023221196785,2.0,0.38281930751600035,7.0,0.5780667440865472,4.0,3.0,2.0,1.0,3.0
21.0,0.4135159273593331,1.0,0.05348341248949312,10.0,0.43295794878063687,4.0,3.0,2.0,1.0,3.0
18.0,0.7856504912176243,1.0,0.1587735751894315,4.0,0.4853785085127912,1.0,1.0,1.0,1.0,1.0
28.0,0.8154212563262877,1.0,0.22332559171061847,7.0,0.775607134853208,6.0,2.0,3.0,1.0,2.0
68.0,0.18606728192914557,1.0,0.46129759041638935,10.0,0.23401007816691458,7.0,2.0,3.0,1.0,2.0
19.0,0.2944328669246799,1.0,0.4274484383777082,11.0,0.6735920108116185,3.0,2.0,2.0,3.0,1.0
11.0,0.28252456088121464,1.0,0.3327705337781272,13.0,0.14640422006261503,2.0,1.0,2.0,2.0,2.0
3.0,0.5117594522179221,1.0,0.05913299864147323,4.0,0.5471259567127791,8.0,2.0,1.0,1.0,1.0
34.0,0.6338195891634415,1.0,0.09237503897915063,5.0,0.32640798918838154,9.0,2.0,3.0,1.0,2.0
15.0,0.8005358737719559,2.0,0.4289433313685251,4.0,0.24771560418067354,1.0,1.0,1.0,1.0,1.0
18.0,0.7767192616850254,1.0,0.16780127947795764,3.0,0.5303151464526076,8.0,2.0,1.0,1.0,1.0
27.0,0.6635903542721047,2.0,0.6200563134733927,4.0,0.33856087307893434,3.0,2.0,2.0,3.0,1.0
18.0,0.8898481690979458,1.0,0.38527845919495457,13.0,0.5264950865540683,2.0,1.0,2.0,2.0,2.0
27.0,0.45221792200059546,2.0,0.11942592296366396,12.0,0.3994704548078425,1.0,1.0,1.0,1.0,1.0
18.0,0.4135159273593331,1.0,0.5155804811255936,7.0,0.4035698035300749,9.0,2.0,3.0,1.0,2.0
63.0,0.41947008038106576,1.0,0.10463312825280634,10.0,0.29165817764466995,9.0,2.0,3.0,1.0,2.0
7.0,0.493896993152724,2.0,0.45723240721502795,4.0,0.9395148693709297,9.0,2.0,3.0,1.0,2.0
1.0,0.6219112831199762,2.0,0.15670917804272072,12.0,0.11163233706171183,6.0,2.0,3.0,1.0,2.0
16.0,0.7231318844894312,2.0,0.15809270774952866,14.0,0.13975816474135652,7.0,2.0,3.0,1.0,2.0
36.0,0.45221792200059546,1.0,0.1056032181886258,3.0,0.14215970906423817,9.0,2.0,3.0,1.0,2.0
36.0,0.43038602758757566,2.0,0.14367854697278135,12.0,0.507696147342257,5.0,1.0,2.0,4.0,3.0
32.0,0.6635903542721047,2.0,0.34310974847790576,12.0,0.35157369489775825,2.0,1.0,2.0,2.0,2.0
32.0,0.36191326783765015,1.0,0.2302123013808998,6.0,0.6224448043789772,5.0,1.0,2.0,4.0,3.0
10.0,0.782673414706758,2.0,0.1202590832581603,8.0,0.5578603250276742,2.0,1.0,2.0,2.0,2.0
14.0,0.7558797261089609,1.0,0.11953318836453404,1.0,0.6022383853201041,2.0,1.0,2.0,2.0,2.0
51.0,0.11660216334226453,1.0,0.23091163546472968,2.0,0.3480329238229123,5.0,1.0,2.0,4.0,3.0
22.0,0.6487049717177731,1.0,0.5167095418337588,2.0,0.6018028984916706,10.0,2.0,1.0,3.0,3.0
11.0,0.6963381958916344,2.0,0.1591750815306332,13.0,0.8116302996964326,5.0,1.0,2.0,4.0,3.0
36.0,0.3242036320333432,1.0,0.13001671566864628,8.0,0.45597932753363346,4.0,3.0,2.0,1.0,3.0
9.0,0.45221792200059546,2.0,0.16984848460404678,4.0,0.550789818606578,7.0,2.0,3.0,1.0,2.0
1.0,0.7409943435546293,2.0,0.14917229041347438,1.0,0.4749123932929935,10.0,2.0,1.0,3.0,3.0
39.0,0.493896993152724,1.0,0.3217761965661747,4.0,0.8577061643882132,4.0,3.0,2.0,1.0,3.0
10.0,0.21673116999106878,1.0,0.08561650592106859,6.0,0.2549092014207227,9.0,2.0,3.0,1.0,2.0
17.0,0.09258707948794287,2.0,0.30711352119047697,4.0,0.4244799625124789,2.0,1.0,2.0,2.0,2.0
17.0,0.6516820482286394,2.0,0.3004515331507785,4.0,0.7117484668826274,2.0,1.0,2.0,2.0,2.0
33.0,0.7767192616850254,1.0,0.013683749283147542,1.0,0.6067621851421742,2.0,1.0,2.0,2.0,2.0
17.0,0.7231318844894312,1.0,0.10266047935368249,1.0,0.33064146445816267,3.0,2.0,2.0,3.0,1.0
15.0,0.40458469782673406,2.0,0.1217144721629105,4.0,0.7074929201556547,4.0,3.0,2.0,1.0,3.0
4.0,0.5556217128113525,2.0,0.5272439155240757,4.0,0.47363903999348045,10.0,2.0,1.0,3.0,3.0
8.0,0.7727498263372035,2.0,0.07872105861566475,8.0,0.2792149692018282,10.0,2.0,1.0,3.0,3.0
1.0,0.19380768085739802,2.0,0.15967465073874396,12.0,0.38758582401238717,2.0,1.0,2.0,2.0,2.0
18.0,0.44924084548972903,1.0,0.0522763965588816,7.0,0.5058752521239533,8.0,2.0,1.0,1.0,1.0
18.0,0.6129800535873771,2.0,0.019596973100928575,7.0,0.53893829499691,1.0,1.0,1.0,1.0,1.0
66.0,0.3301577850550759,1.0,0.16145783642780057,5.0,0.355941296715088,4.0,3.0,2.0,1.0,3.0
4.0,0.35397439714200657,2.0,0.13797424130387637,1.0,0.07193427459609233,2.0,1.0,2.0,2.0,2.0
19.0,0.48198868710925874,1.0,0.18241541756764162,2.0,0.5529231098343622,4.0,3.0,2.0,1.0,3.0
47.0,0.13724322715093779,1.0,0.10207727145785538,5.0,0.8485244381965242,7.0,2.0,3.0,1.0,2.0
16.0,0.24560881214647218,1.0,0.016148057952528126,8.0,0.2918033399208144,9.0,2.0,3.0,1.0,2.0
4.0,0.5832092884787139,1.0,0.2358815056481022,6.0,0.19824413069019145,5.0,1.0,2.0,4.0,3.0
4.0,0.693361119380768,1.0,0.1833063146033124,12.0,0.2936352708677139,1.0,1.0,1.0,1.0,1.0
18.0,0.9106877046740103,1.0,0.12583470431282404,1.0,0.2440407065582789,4.0,3.0,2.0,1.0,3.0
31.0,0.026495980946710296,1.0,0.16612136290704066,2.0,0.6755691040346624,3.0,2.0,2.0,3.0,1.0
17.0,0.9612980053587377,1.0,0.1213729962690729,1.0,0.6193284844039688,2.0,1.0,2.0,2.0,2.0
32.0,0.23012801428996726,2.0,0.08429509408819735,12.0,0.8342382630781873,2.0,1.0,2.0,2.0,2.0
10.0,0.17356356058350697,2.0,0.45700248856961534,8.0,0.7662692106567787,4.0,3.0,2.0,1.0,3.0
57.0,0.9345043167609408,1.0,0.4457603787495738,10.0,0.3293901826158412,6.0,2.0,3.0,1.0,2.0
8.0,0.5832092884787139,2.0,0.2699950250282446,8.0,0.8548801689654938,2.0,1.0,2.0,2.0,2.0
1.0,0.5842016473156693,1.0,0.15117507153068996,4.0,0.7853584744208789,10.0,2.0,1.0,3.0,3.0
42.0,0.07532003572491813,2.0,0.22584709833112893,4.0,0.9585930974064341,5.0,1.0,2.0,4.0,3.0
38.0,0.9404584697826734,2.0,0.4539868837690465,3.0,0.20347167043579242,9.0,2.0,3.0,1.0,2.0
4.0,0.6278654361417089,2.0,0.296335328071598,4.0,0.4757612954926689,9.0,2.0,3.0,1.0,2.0
15.0,0.5415302173265852,2.0,0.06920628812686173,7.0,0.20178490176503752,7.0,2.0,3.0,1.0,2.0
15.0,0.43137838642453114,2.0,0.3190700111911926,1.0,0.8161651352470985,1.0,1.0,1.0,1.0,1.0
32.0,0.3629056266746055,2.0,0.25213421202128394,7.0,0.8496526292198929,2.0,1.0,2.0,2.0,2.0
69.0,0.5832092884787139,1.0,0.04151524459941182,10.0,0.3320599800338203,6.0,2.0,3.0,1.0,2.0
6.0,0.48198868710925874,1.0,0.2035661687930565,3.0,0.08379683393435611,2.0,1.0,2.0,2.0,2.0
57.0,0.8005358737719559,1.0,0.1400405216500762,10.0,0.5380783570686388,1.0,1.0,1.0,1.0,1.0
1.0,0.4323707452614866,2.0,0.1539022851114109,6.0,0.38589905534163216,5.0,1.0,2.0,4.0,3.0
36.0,0.520690681750521,2.0,0.20983416892177498,4.0,0.12081406325340069,2.0,1.0,2.0,2.0,2.0
31.0,0.22685323012801428,1.0,0.2101508727887641,11.0,0.028270989955789194,8.0,2.0,1.0,1.0,1.0
15.0,0.8392378684132185,2.0,0.42613294092012605,4.0,0.2515356640792128,5.0,1.0,2.0,4.0,3.0
25.0,0.1884489431378386,1.0,0.1492367728060066,4.0,0.19316175322073495,1.0,1.0,1.0,1.0,1.0
26.0,0.4105388508484668,2.0,0.46946549047301583,9.0,0.5859861527073189,5.0,1.0,2.0,4.0,3.0
1.0,0.6219112831199762,2.0,0.15633798864762605,12.0,0.11587684806008872,9.0,2.0,3.0,1.0,2.0
29.0,0.9612980053587377,1.0,0.11046332298532147,5.0,0.5112369184171031,7.0,2.0,3.0,1.0,2.0
49.0,0.2584102411431974,1.0,0.37260189323309384,5.0,0.34747434617552586,4.0,3.0,2.0,1.0,3.0
42.0,0.45221792200059546,2.0,0.2088997191777027,3.0,0.6409423833099036,3.0,2.0,2.0,3.0,1.0
19.0,0.48198868710925874,1.0,0.18336530133739018,2.0,0.5448585389374462,2.0,1.0,2.0,2.0,2.0
4.0,0.6725215838047036,2.0,0.1773446212331233,3.0,0.06742151050261802,1.0,1.0,1.0,1.0,1.0
19.0,0.4224471568919321,1.0,0.062012722645339,11.0,0.03279478977785927,5.0,1.0,2.0,4.0,3.0
46.0,0.23548675200952657,1.0,0.1487478500891762,5.0,0.4709582068469057,4.0,3.0,2.0,1.0,3.0
55.0,0.045549270616254856,1.0,0.27353420444250925,10.0,0.2987176483371704,5.0,1.0,2.0,4.0,3.0
9.0,0.01369455194998509,1.0,0.27397332140762104,13.0,0.38081667787217566,9.0,2.0,3.0,1.0,2.0
9.0,0.8511461744566837,1.0,0.10012853867910922,3.0,0.11403388138459344,6.0,2.0,3.0,1.0,2.0
15.0,0.6308425126525752,2.0,0.10391483799580892,8.0,0.5596922559745737,5.0,1.0,2.0,4.0,3.0
4.0,0.09764810955641562,1.0,0.21057893378216166,7.0,0.385910091070228,8.0,2.0,1.0,1.0,1.0
18.0,0.08038106579339088,1.0,0.129722527067919,12.0,0.8100886933018221,1.0,1.0,1.0,1.0,1.0
41.0,0.270913962488836,1.0,0.10809805932013118,5.0,0.010611277495942262,7.0,2.0,3.0,1.0,2.0
26.0,0.2762727002083954,1.0,0.3007577998849046,6.0,0.06445035280375422,9.0,2.0,3.0,1.0,2.0
3.0,0.12027389103899971,2.0,0.22142317024530192,13.0,0.4887741173114928,8.0,2.0,1.0,1.0,1.0
55.0,0.43137838642453114,1.0,0.1705236624210791,10.0,0.21422811020787916,2.0,1.0,2.0,2.0,2.0
45.0,0.41947008038106576,1.0,0.11490919983816346,2.0,0.47124853139919465,4.0,3.0,2.0,1.0,3.0
28.0,0.9315272402500745,1.0,0.18751588737901376,7.0,0.9676406970505742,6.0,2.0,3.0,1.0,2.0
4.0,0.5832092884787139,1.0,0.2370831028902656,6.0,0.21097766368532214,8.0,2.0,1.0,1.0,1.0
38.0,0.964275081869604,1.0,0.2635369366930072,9.0,0.6878561144727638,4.0,3.0,2.0,1.0,3.0
26.0,0.05388508484668053,2.0,0.08842122829819894,12.0,0.6533745560241495,2.0,1.0,2.0,2.0,2.0
13.0,0.8958023221196785,1.0,0.2017348399044188,5.0,0.24983785967986202,3.0,2.0,2.0,3.0,1.0
11.0,0.5018358638483675,1.0,0.06452255240275051,8.0,0.014129977113596703,10.0,2.0,1.0,3.0,3.0
14.0,0.5713009824352486,1.0,0.5538253378881679,2.0,0.2153563012312478,9.0,2.0,3.0,1.0,2.0
32.0,0.5683239059243823,1.0,0.26371278852714886,12.0,0.45823570958037063,5.0,1.0,2.0,4.0,3.0
42.0,0.10151830902054182,2.0,0.019378439858857448,3.0,0.5031723475201869,1.0,1.0,1.0,1.0,1.0
53.0,0.8898481690979458,2.0,0.22635030052354013,2.0,0.8557180354365735,4.0,3.0,2.0,1.0,3.0
52.0,0.0032747841619529816,1.0,0.3665004346465471,11.0,0.6118445626116307,9.0,2.0,3.0,1.0,2.0
9.0,0.9315272402500745,2.0,0.2858489159316472,3.0,0.6248463487018588,4.0,3.0,2.0,1.0,3.0
3.0,0.8154212563262877,1.0,0.15592612522236787,7.0,0.4699751780996815,8.0,2.0,1.0,1.0,1.0
7.0,0.782673414706758,2.0,0.04000509615333342,4.0,0.08155148761621472,4.0,3.0,2.0,1.0,3.0
25.0,0.12265555224769276,1.0,0.2762255376850631,1.0,0.6988697716113522,4.0,3.0,2.0,1.0,3.0
39.0,0.693361119380768,1.0,0.21684079170437223,8.0,0.04437806029242983,3.0,2.0,2.0,3.0,1.0
42.0,0.5415302173265852,1.0,0.038037336389013854,13.0,0.8517748847190814,6.0,2.0,3.0,1.0,2.0
